latitude,longitude,base,weekday,day,month,year,hour,isWeekend,isHoliday,demand
40.736,-73.8511,3,4,5,9,2014,11,0,0,47
40.7313,-73.9884,3,2,16,4,2014,18,0,0,93
40.705,-74.0133,1,3,24,4,2014,3,0,0,14
40.7286,-74.0052,3,2,20,8,2014,20,0,0,63
40.7876,-73.9677,2,5,28,6,2014,20,0,0,61
40.7739,-73.9516,1,3,5,6,2014,13,0,0,51
40.7647,-73.9818,2,0,7,7,2014,18,0,0,70
40.6921,-73.9324,1,5,23,8,2014,20,0,0,75
40.7303,-73.9863,3,0,11,8,2014,21,0,0,43
40.7558,-73.9781,3,1,15,7,2014,13,1,0,79
40.7745,-73.9799,3,0,14,7,2014,22,0,0,33
40.7606,-73.9733,4,1,30,9,2014,18,1,0,89
40.763,-73.9602,3,1,20,5,2014,7,1,0,84
40.7198,-73.9943,0,1,1,7,2014,10,1,0,13
40.903,-73.8509,1,4,25,7,2014,15,0,0,97
40.69,-73.963,1,0,2,6,2014,6,0,0,66
40.7488,-73.9904,2,1,8,7,2014,19,1,0,103
40.7248,-73.9808,2,1,23,9,2014,10,1,0,64
40.754,-73.9931,1,5,19,4,2014,22,0,0,57
40.7609,-73.9578,2,1,5,8,2014,7,1,0,88
40.7491,-73.9941,1,5,28,6,2014,17,0,0,71
40.7859,-73.9764,2,2,27,8,2014,22,0,0,95
40.6448,-73.7818,2,4,5,9,2014,7,0,0,104
40.7502,-73.9946,2,1,5,8,2014,21,1,0,173
40.7925,-73.9744,2,6,27,7,2014,14,1,0,107
40.7619,-73.9708,4,2,24,9,2014,8,0,0,43
40.7261,-73.9772,3,1,27,5,2014,22,1,0,44
40.7403,-74.0058,2,5,12,7,2014,18,0,0,122
40.7556,-74.0021,1,5,19,4,2014,16,0,0,67
40.6716,-73.9743,1,0,14,4,2014,21,0,0,31
40.7189,-73.9899,1,3,31,7,2014,9,0,0,49
40.762,-73.9707,3,1,10,6,2014,16,1,0,97
40.7654,-73.9857,1,4,25,7,2014,4,0,0,23
40.7141,-73.9519,3,3,17,7,2014,4,0,0,21
40.7396,-73.9927,2,1,5,8,2014,20,1,0,107
40.738,-74.0002,1,3,10,7,2014,16,0,0,116
40.7739,-73.8725,1,4,12,9,2014,14,0,0,63
40.7558,-73.975,1,3,15,5,2014,16,0,0,132
40.7667,-73.9548,4,6,18,5,2014,8,1,0,1
40.7528,-73.9894,1,4,9,5,2014,16,0,0,105
40.7843,-73.9552,3,3,1,5,2014,16,0,0,82
40.761,-73.9787,3,4,4,4,2014,16,0,0,121
40.7571,-73.9827,2,3,15,5,2014,14,0,0,52
40.7175,-73.9541,2,4,6,6,2014,23,0,0,67
40.7282,-73.9994,2,5,9,8,2014,0,0,0,110
40.7282,-73.9991,3,6,29,6,2014,3,1,0,31
40.7749,-73.9539,1,4,23,5,2014,15,0,0,110
40.7394,-74.0079,3,0,1,9,2014,14,0,1,36
40.774,-73.8726,2,1,17,6,2014,17,1,0,86
40.7499,-74.0052,2,4,25,4,2014,14,0,0,31
40.7405,-74.0057,1,6,18,5,2014,0,1,0,103
40.7621,-73.9795,1,5,27,9,2014,23,0,0,57
40.7543,-73.9856,1,1,8,4,2014,13,1,0,23
40.7089,-74.0053,2,5,26,7,2014,0,0,0,90
40.7609,-73.969,1,0,7,7,2014,7,0,0,50
40.7793,-73.9571,3,0,9,6,2014,12,0,0,47
40.7286,-74,1,2,2,7,2014,10,0,0,55
40.7429,-73.9802,2,5,5,4,2014,14,0,0,17
40.7433,-73.9874,0,1,22,7,2014,18,1,0,16
40.7462,-73.9946,2,2,2,4,2014,6,0,0,19
40.7266,-74.0012,1,4,19,9,2014,10,0,0,55
40.7064,-74.0096,2,1,1,4,2014,21,1,0,41
40.7413,-74.0023,2,3,28,8,2014,4,0,0,26
40.7209,-73.9792,3,3,25,9,2014,10,0,0,47
40.7566,-73.9748,1,5,26,4,2014,18,0,0,114
40.7607,-73.9714,3,4,5,9,2014,15,0,0,66
40.7515,-74.0082,2,4,11,7,2014,21,0,0,118
40.7665,-73.9613,1,0,29,9,2014,16,0,0,69
40.74,-74.0054,1,5,19,7,2014,17,0,0,74
40.7411,-73.9837,1,6,27,7,2014,8,1,0,27
40.7414,-73.6097,3,6,17,8,2014,12,1,0,24
40.7372,-73.9741,2,6,10,8,2014,12,1,0,76
40.707,-74.0171,4,4,26,9,2014,21,0,0,117
40.7222,-73.943,3,4,30,5,2014,19,0,0,77
40.716,-74.0135,3,4,23,5,2014,20,0,0,149
40.7314,-74.0057,1,4,5,9,2014,21,0,0,121
40.7116,-73.9623,3,4,13,6,2014,9,0,0,122
40.729,-74.0343,1,1,1,7,2014,9,1,0,64
40.6936,-73.9822,1,4,1,8,2014,10,0,0,41
40.7739,-73.8717,1,1,24,6,2014,18,1,0,74
40.7701,-73.8645,3,1,10,6,2014,23,1,0,29
40.7362,-73.9941,4,3,25,9,2014,11,0,0,73
40.7731,-73.8855,1,2,21,5,2014,15,0,0,109
40.73,-74.04,2,1,12,8,2014,6,1,0,63
40.641,-73.9427,4,6,31,8,2014,18,1,0,31
40.7241,-73.9827,1,5,27,9,2014,21,0,0,93
40.6647,-73.618,2,5,12,7,2014,22,0,0,127
40.6748,-73.9879,4,1,30,9,2014,10,1,0,51
40.7533,-73.9748,4,4,16,5,2014,17,0,0,7
40.7839,-73.9779,2,6,6,7,2014,16,1,0,38
40.7382,-74.0095,3,1,15,7,2014,23,1,0,42
40.7154,-74.0138,2,3,25,9,2014,8,0,0,148
40.7068,-74.0088,2,3,3,4,2014,16,0,0,51
40.7136,-74.0114,2,2,7,5,2014,21,0,0,35
40.7606,-73.9599,1,1,10,6,2014,20,1,0,97
40.7506,-73.9911,1,1,8,7,2014,22,1,0,78
40.7404,-73.9866,2,5,5,7,2014,10,0,0,34
40.7166,-74.0084,3,3,10,7,2014,20,0,0,82
40.7577,-73.9656,1,0,28,4,2014,5,0,0,26
40.7404,-73.9259,2,5,28,6,2014,15,0,0,57
40.7291,-73.9783,1,2,30,7,2014,21,0,0,99
40.69,-73.9922,1,4,4,7,2014,12,0,1,46
40.7607,-73.931,3,6,28,9,2014,8,1,0,23
40.7065,-73.9229,1,1,12,8,2014,23,1,0,35
40.7155,-74.0155,1,1,10,6,2014,16,1,0,123
40.7711,-73.9814,3,2,28,5,2014,14,0,0,62
40.7808,-73.9584,2,2,23,7,2014,16,0,0,171
40.7404,-74.0052,3,3,3,4,2014,22,0,0,110
40.7714,-73.9802,2,0,28,7,2014,18,0,0,118
40.7245,-74.002,3,1,10,6,2014,7,1,0,64
40.7788,-73.9852,1,6,1,6,2014,13,1,0,65
40.7232,-73.9955,2,2,6,8,2014,20,0,0,145
40.7545,-73.974,1,3,5,6,2014,7,0,0,119
40.767,-73.9836,0,3,8,5,2014,14,0,0,9
40.6731,-73.9645,4,0,2,6,2014,20,0,0,6
40.7698,-73.9487,3,1,1,4,2014,14,1,0,46
40.7261,-73.992,1,5,19,4,2014,15,0,0,73
40.7333,-73.9874,2,3,21,8,2014,8,0,0,92
40.7353,-73.9982,1,5,31,5,2014,14,0,0,85
40.7231,-73.9968,1,6,27,7,2014,13,1,0,63
40.7487,-74.0066,4,2,3,9,2014,12,0,0,30
40.7467,-73.9858,1,2,4,6,2014,17,0,0,131
40.763,-73.9823,0,2,4,6,2014,20,0,0,14
40.7799,-73.9591,3,5,20,9,2014,19,0,0,86
40.7347,-74,1,5,31,5,2014,13,0,0,59
40.7683,-73.9868,0,4,12,9,2014,16,0,0,12
40.7509,-73.8471,4,3,21,8,2014,22,0,0,22
40.775,-73.9511,3,3,21,8,2014,8,0,0,47
40.6818,-73.9502,1,6,22,6,2014,23,1,0,25
40.7717,-73.9651,3,5,17,5,2014,16,0,0,93
40.8052,-73.9394,1,4,19,9,2014,23,0,0,108
40.7399,-73.9988,1,5,2,8,2014,9,0,0,44
40.7805,-73.9519,1,4,26,9,2014,17,0,0,111
40.7226,-73.9994,2,5,26,7,2014,15,0,0,116
40.7181,-73.95,2,3,22,5,2014,8,0,0,45
40.7308,-74.0017,2,6,15,6,2014,22,1,0,31
40.7122,-73.9076,2,4,8,8,2014,19,0,0,153
40.7561,-73.971,1,3,11,9,2014,13,0,0,50
40.7241,-74.0093,3,0,23,6,2014,15,0,0,53
40.7368,-73.9956,2,1,15,4,2014,19,1,0,52
40.719,-74.005,3,0,2,6,2014,15,0,0,51
40.7211,-73.9977,3,2,2,4,2014,14,0,0,51
40.7319,-73.9938,1,4,11,4,2014,19,0,0,49
40.7373,-73.987,0,1,19,8,2014,6,1,0,5
40.792,-73.9644,3,1,1,4,2014,6,1,0,58
40.737,-74.0037,1,3,10,7,2014,20,0,0,124
40.7689,-73.9546,4,4,26,9,2014,22,0,0,105
40.7657,-73.9821,2,2,2,7,2014,16,0,0,153
40.7471,-73.9813,4,5,13,9,2014,15,0,0,89
40.7277,-74.003,3,3,4,9,2014,21,0,0,85
40.7129,-73.988,1,6,3,8,2014,17,1,0,78
40.7384,-73.9996,1,4,11,7,2014,0,0,0,31
40.7601,-73.9712,2,4,9,5,2014,15,0,0,49
40.7896,-73.9738,3,1,27,5,2014,0,1,0,11
40.7026,-74.0127,2,4,27,6,2014,22,0,0,110
40.7373,-73.987,1,2,30,7,2014,6,0,0,45
40.7394,-73.9957,2,0,7,7,2014,9,0,0,38
40.7562,-73.9872,2,4,11,4,2014,22,0,0,51
40.7206,-73.9972,3,3,8,5,2014,23,0,0,37
40.7577,-73.9717,1,1,5,8,2014,15,1,0,74
40.7779,-73.9785,4,2,10,9,2014,7,0,0,26
40.7556,-73.8435,2,2,14,5,2014,21,0,0,45
40.7163,-73.942,1,4,18,7,2014,20,0,0,100
40.7373,-73.9853,3,5,13,9,2014,14,0,0,96
40.7785,-73.9863,2,6,29,6,2014,15,1,0,50
40.6748,-73.9804,1,4,2,5,2014,9,0,0,42
40.7573,-73.9624,3,3,19,6,2014,7,0,0,69
40.7395,-73.9942,3,1,20,5,2014,17,1,0,110
40.6398,-73.7435,1,1,29,7,2014,12,1,0,54
40.7658,-73.971,0,5,30,8,2014,19,0,0,8
40.7863,-73.9719,2,5,27,9,2014,19,0,0,125
40.7742,-73.9831,2,4,22,8,2014,22,0,0,147
40.7077,-74.0083,2,2,25,6,2014,15,0,0,80
40.7402,-73.9922,1,1,6,5,2014,14,1,0,64
40.7548,-73.97,2,0,1,9,2014,13,0,1,61
40.7845,-73.9715,4,1,2,9,2014,11,1,0,21
40.7443,-73.9716,1,5,31,5,2014,19,0,0,90
40.7447,-73.9439,1,1,8,4,2014,10,1,0,25
40.7411,-73.9786,3,4,18,7,2014,16,0,0,86
40.7477,-73.9877,2,4,5,9,2014,18,0,0,224
40.7504,-73.9946,2,3,24,7,2014,19,0,0,179
40.7456,-73.9908,2,6,27,4,2014,3,1,0,12
40.7031,-73.9321,1,2,2,4,2014,19,0,0,59
40.7506,-73.9946,1,1,10,6,2014,8,1,0,78
40.7158,-74.0154,3,4,9,5,2014,6,0,0,69
40.7566,-73.99,2,6,27,4,2014,12,1,0,17
40.7571,-73.7044,2,3,31,7,2014,16,0,0,151
40.7534,-73.9804,2,6,27,7,2014,14,1,0,85
40.7603,-73.9952,1,5,23,8,2014,17,0,0,63
40.7698,-73.8642,1,0,12,5,2014,8,0,0,58
40.721,-74.0006,3,5,31,5,2014,9,0,0,32
40.778,-73.9626,1,1,8,4,2014,13,1,0,37
40.752,-73.9819,2,3,3,7,2014,16,0,0,51
40.7506,-73.9946,3,2,30,7,2014,12,0,0,46
40.6531,-73.9562,3,1,29,7,2014,1,1,0,12
40.7196,-73.9532,2,0,11,8,2014,7,0,0,103
40.7505,-73.9743,2,1,26,8,2014,8,1,0,88
40.7406,-74.0056,3,3,10,4,2014,18,0,0,99
40.7281,-74.0029,1,3,5,6,2014,17,0,0,146
40.7443,-73.9844,1,2,30,4,2014,16,0,0,163
40.8105,-73.9435,3,3,10,4,2014,3,0,0,10
40.8349,-73.885,1,5,10,5,2014,22,0,0,100
40.7646,-73.9622,1,6,4,5,2014,18,1,0,57
40.7614,-73.97,1,5,13,9,2014,21,0,0,104
40.7532,-73.979,2,5,27,9,2014,16,0,0,134
40.7412,-73.9942,2,3,29,5,2014,13,0,0,38
40.7621,-73.9787,1,3,5,6,2014,17,0,0,156
40.6877,-73.9909,2,0,25,8,2014,12,0,0,61
40.7891,-73.9743,3,5,21,6,2014,8,0,0,27
40.771,-73.9536,4,3,26,6,2014,21,0,0,7
40.7605,-73.9819,3,5,16,8,2014,18,0,0,55
40.7136,-73.8199,3,5,20,9,2014,13,0,0,54
40.7237,-73.956,2,5,19,7,2014,21,0,0,105
40.7814,-73.9606,2,4,9,5,2014,16,0,0,56
40.7465,-73.9839,3,4,27,6,2014,16,0,0,83
40.7468,-73.9787,2,5,9,8,2014,7,0,0,39
40.7357,-73.9969,4,4,9,5,2014,14,0,0,6
40.7335,-73.9565,3,4,23,5,2014,22,0,0,120
40.728,-74.0018,2,5,17,5,2014,23,0,0,59
40.697,-73.9307,4,3,25,9,2014,21,0,0,71
40.7456,-73.972,1,3,22,5,2014,9,0,0,57
40.7387,-74.0017,2,2,6,8,2014,6,0,0,105
40.7746,-73.9562,2,2,3,9,2014,20,0,0,142
40.6936,-73.9836,3,4,11,4,2014,13,0,0,46
40.7799,-73.9554,2,4,19,9,2014,7,0,0,108
40.7126,-73.9569,1,5,19,4,2014,20,0,0,44
40.7415,-74.0066,3,1,15,4,2014,14,1,0,56
40.774,-73.9526,2,6,3,8,2014,20,1,0,113
40.7504,-73.9702,1,4,4,7,2014,9,0,1,29
40.7218,-73.9875,3,5,27,9,2014,19,0,0,83
40.6706,-73.9472,2,3,10,7,2014,6,0,0,63
40.7141,-73.9902,3,6,18,5,2014,1,1,0,41
40.7721,-73.954,3,5,9,8,2014,18,0,0,50
40.7381,-74.0095,1,0,8,9,2014,8,0,0,58
40.7777,-73.9612,2,3,24,7,2014,20,0,0,150
40.7692,-73.9691,1,3,18,9,2014,9,0,0,71
40.7366,-74.0065,3,4,11,4,2014,22,0,0,85
40.7142,-74.0146,1,4,6,6,2014,16,0,0,118
40.6743,-73.9493,2,5,19,4,2014,5,0,0,4
40.6877,-74.0014,4,4,12,9,2014,21,0,0,62
40.609,-74.0237,3,1,30,9,2014,20,1,0,59
40.7859,-73.98,3,2,4,6,2014,7,0,0,78
40.7331,-73.987,1,1,1,7,2014,16,1,0,92
40.722,-73.9974,2,0,12,5,2014,11,0,0,17
40.837,-73.8976,1,5,19,7,2014,15,0,0,71
40.7637,-73.981,2,1,6,5,2014,21,1,0,35
40.7765,-73.9542,3,5,6,9,2014,7,0,0,31
40.7212,-73.9558,1,6,10,8,2014,1,1,0,46
40.72,-73.9836,3,3,3,4,2014,14,0,0,57
40.7346,-73.9936,2,3,28,8,2014,18,0,0,133
40.7486,-74.0062,2,0,28,7,2014,11,0,0,84
40.7294,-73.9861,2,3,28,8,2014,19,0,0,139
40.7466,-74.0017,1,5,27,9,2014,16,0,0,88
40.7073,-74.0066,3,6,27,4,2014,15,1,0,64
40.733,-73.9927,3,4,16,5,2014,17,0,0,129
40.7191,-74.0069,2,1,19,8,2014,13,1,0,75
40.7713,-73.9595,1,0,29,9,2014,7,0,0,63
40.7416,-73.9879,1,1,19,8,2014,14,1,0,63
40.7558,-73.9943,2,6,3,8,2014,17,1,0,127
40.7512,-73.994,4,4,19,9,2014,16,0,0,84
40.7625,-73.9768,3,0,26,5,2014,17,0,1,37
40.7822,-73.9501,2,6,15,6,2014,18,1,0,51
40.7669,-73.984,2,2,16,7,2014,4,0,0,17
40.7516,-74.0077,2,5,12,7,2014,17,0,0,118
40.7926,-73.9714,4,5,13,9,2014,13,0,0,53
40.724,-73.9846,2,2,27,8,2014,12,0,0,75
40.7439,-73.989,2,1,26,8,2014,19,1,0,108
40.7508,-73.9944,2,6,13,4,2014,16,1,0,40
40.7775,-73.9632,2,4,26,9,2014,14,0,0,75
40.7697,-73.8641,1,1,10,6,2014,9,1,0,62
40.7207,-74.0089,2,3,26,6,2014,21,0,0,113
40.7222,-74.0018,2,3,31,7,2014,17,0,0,205
40.7238,-73.9964,1,2,9,7,2014,21,0,0,88
40.7499,-73.9737,1,0,11,8,2014,8,0,0,63
40.741,-74.0017,1,0,21,4,2014,13,0,0,27
40.6905,-73.992,2,5,13,9,2014,18,0,0,210
40.7623,-73.9739,1,3,10,4,2014,14,0,0,58
40.7644,-73.996,1,5,5,4,2014,23,0,0,91
40.7267,-73.9868,3,5,19,7,2014,17,0,0,46
40.7613,-73.9997,2,3,24,4,2014,18,0,0,51
40.7746,-73.9542,4,0,8,9,2014,6,0,0,30
40.7851,-73.9707,2,1,1,4,2014,9,1,0,19
40.7311,-74.0095,3,3,29,5,2014,6,0,0,57
40.7441,-73.984,3,6,15,6,2014,13,1,0,39
40.7097,-74.0067,4,4,12,9,2014,17,0,0,80
40.7683,-73.957,3,5,23,8,2014,18,0,0,58
40.7283,-73.8775,2,2,20,8,2014,6,0,0,73
40.764,-73.9669,3,0,12,5,2014,18,0,0,80
40.642,-73.9545,3,4,5,9,2014,18,0,0,101
40.7654,-73.9976,2,6,7,9,2014,19,1,0,97
40.7202,-73.999,2,4,25,7,2014,20,0,0,164
40.7282,-73.9998,3,0,16,6,2014,8,0,0,60
40.7357,-73.9896,1,4,9,5,2014,23,0,0,87
40.7485,-73.9803,4,5,6,9,2014,22,0,0,65
40.7446,-73.9911,0,4,23,5,2014,14,0,0,15
40.7449,-73.9833,2,1,13,5,2014,17,1,0,37
40.774,-73.873,1,6,24,8,2014,19,1,0,43
40.7555,-73.9284,1,1,10,6,2014,12,1,0,42
40.7615,-73.9728,1,1,2,9,2014,11,1,0,45
40.7638,-73.9857,1,1,23,9,2014,21,1,0,69
40.7549,-73.9755,2,4,19,9,2014,6,0,0,81
40.7668,-73.9192,2,0,28,7,2014,2,0,0,9
40.7414,-73.9866,2,0,14,7,2014,21,0,0,122
40.7528,-73.9729,1,2,6,8,2014,17,0,0,110
40.7454,-73.9464,2,5,26,7,2014,19,0,0,129
40.7739,-73.8724,2,2,17,9,2014,19,0,0,148
40.7669,-73.9537,1,3,29,5,2014,23,0,0,48
40.7182,-73.9568,2,4,18,7,2014,14,0,0,101
40.7254,-73.9821,2,0,15,9,2014,5,0,0,66
40.7531,-73.9728,0,4,16,5,2014,18,0,0,23
40.7751,-73.9634,1,1,3,6,2014,17,1,0,172
40.7766,-73.9601,4,5,6,9,2014,23,0,0,62
40.7749,-73.9909,3,0,19,5,2014,7,0,0,58
40.7564,-73.9763,2,1,15,7,2014,19,1,0,228
40.7739,-73.8715,2,5,16,8,2014,15,0,0,104
40.7729,-73.8858,3,0,25,8,2014,14,0,0,47
40.7291,-74.0113,2,2,16,7,2014,15,0,0,103
40.8142,-73.4621,2,5,26,7,2014,2,0,0,55
40.6745,-73.8016,2,1,29,7,2014,13,1,0,69
40.7834,-73.9767,3,5,16,8,2014,16,0,0,66
40.756,-73.975,1,2,9,4,2014,19,0,0,61
40.6462,-73.7768,2,4,27,6,2014,4,0,0,18
40.7716,-73.9809,2,5,27,9,2014,11,0,0,86
40.7372,-73.9853,1,5,7,6,2014,10,0,0,59
40.7766,-73.9789,3,6,27,4,2014,15,1,0,61
40.7412,-73.9983,3,1,9,9,2014,14,1,0,68
40.7303,-73.9823,3,1,24,6,2014,18,1,0,65
40.764,-73.9987,0,5,2,8,2014,0,0,0,7
40.7328,-73.9861,3,6,11,5,2014,11,1,0,55
40.7192,-73.9997,2,3,26,6,2014,8,0,0,57
40.7505,-73.9864,3,1,29,4,2014,14,1,0,82
40.7498,-73.9906,2,2,17,9,2014,22,0,0,131
40.721,-74.0042,1,4,12,9,2014,6,0,0,61
40.7166,-74.0134,3,4,13,6,2014,10,0,0,46
40.7299,-73.9813,0,4,6,6,2014,23,0,0,9
40.7486,-73.9805,2,2,3,9,2014,16,0,0,160
40.7359,-73.9873,3,5,3,5,2014,19,0,0,108
40.7278,-74.0017,2,4,25,4,2014,21,0,0,55
40.7341,-73.9987,3,4,9,5,2014,22,0,0,80
40.7383,-73.974,3,2,27,8,2014,8,0,0,51
40.7574,-73.9688,1,3,18,9,2014,1,0,0,6
40.7627,-73.9694,2,0,8,9,2014,21,0,0,99
40.7447,-73.9872,2,3,28,8,2014,20,0,0,124
40.7588,-73.9749,1,1,13,5,2014,23,1,0,43
40.7414,-74.0065,0,1,24,6,2014,14,1,0,7
40.7737,-73.8721,2,6,28,9,2014,19,1,0,99
40.6903,-73.9919,2,3,25,9,2014,13,0,0,105
40.6921,-73.9638,0,1,29,4,2014,18,1,0,22
40.7683,-73.9136,2,1,29,7,2014,7,1,0,105
40.7055,-73.9385,2,2,23,7,2014,16,0,0,136
40.7297,-73.9932,3,3,3,4,2014,23,0,0,81
40.7664,-73.9606,1,3,17,4,2014,12,0,0,39
40.7657,-73.9942,2,3,4,9,2014,18,0,0,200
40.7541,-73.9757,2,3,22,5,2014,18,0,0,79
40.7764,-73.9767,1,4,11,7,2014,10,0,0,49
40.678,-73.9667,2,4,15,8,2014,0,0,0,33
40.736,-74.0295,2,4,1,8,2014,0,0,0,49
40.755,-73.9842,3,1,12,8,2014,16,1,0,73
40.7671,-73.968,2,3,26,6,2014,17,0,0,139
40.7638,-73.9975,2,3,12,6,2014,23,0,0,47
40.7256,-74.0003,3,5,26,7,2014,16,0,0,48
40.735,-73.9814,1,3,10,7,2014,19,0,0,125
40.6956,-73.9654,3,1,5,8,2014,9,1,0,42
40.7559,-73.975,2,1,30,9,2014,9,1,0,70
40.7278,-73.982,2,0,23,6,2014,17,0,0,66
40.7329,-73.9558,1,5,9,8,2014,18,0,0,80
40.7219,-73.9964,2,1,24,6,2014,21,1,0,71
40.7483,-74.0054,1,0,21,7,2014,18,0,0,85
40.7434,-73.9881,3,5,5,4,2014,16,0,0,111
40.7274,-73.9973,1,1,30,9,2014,6,1,0,58
40.7453,-73.9926,3,0,7,4,2014,22,0,0,50
40.732,-74.0014,2,3,24,4,2014,23,0,0,17
40.733,-74.0071,2,3,24,4,2014,7,0,0,36
40.7674,-73.8826,3,0,26,5,2014,21,0,1,34
40.7867,-73.9726,1,0,15,9,2014,8,0,0,78
40.7466,-73.9754,0,6,27,7,2014,22,1,0,2
40.7358,-74.0008,0,3,10,7,2014,21,0,0,18
40.7461,-73.9908,3,5,5,4,2014,16,0,0,80
40.707,-73.946,2,5,26,7,2014,2,0,0,46
40.6999,-73.9189,2,6,10,8,2014,16,1,0,118
40.7706,-73.8654,2,5,13,9,2014,15,0,0,211
40.7261,-74.0091,1,1,13,5,2014,7,1,0,76
40.723,-73.9974,4,4,30,5,2014,4,0,0,3
40.7574,-73.982,3,2,28,5,2014,18,0,0,91
40.794,-73.9763,1,2,14,5,2014,13,0,0,68
40.7746,-73.9518,2,5,19,4,2014,16,0,0,24
40.6735,-73.9899,4,0,1,9,2014,14,0,1,41
40.6446,-73.7826,2,4,15,8,2014,9,0,0,63
40.771,-73.8658,3,1,1,4,2014,13,1,0,27
40.7688,-73.9561,1,3,4,9,2014,5,0,0,31
40.7325,-73.9848,4,5,24,5,2014,0,0,0,4
40.7278,-73.9911,3,5,30,8,2014,9,0,0,20
40.8264,-73.9554,1,5,20,9,2014,15,0,0,105
40.723,-74.0011,2,1,17,6,2014,10,1,0,34
40.7262,-74.0075,2,1,16,9,2014,17,1,0,171
40.7365,-74.1718,3,0,5,5,2014,14,0,0,50
40.7256,-73.9767,1,4,5,9,2014,13,0,0,72
40.7685,-73.8624,4,2,10,9,2014,17,0,0,83
40.7798,-73.9744,1,1,8,4,2014,9,1,0,32
40.7602,-73.9805,1,2,20,8,2014,19,0,0,66
40.7275,-74.0005,3,3,11,9,2014,22,0,0,64
40.748,-74.0025,3,6,24,8,2014,21,1,0,41
40.7238,-73.9395,2,3,29,5,2014,13,0,0,26
40.7094,-74.1702,4,4,12,9,2014,10,0,0,27
40.7435,-73.9823,2,4,8,8,2014,0,0,0,49
40.6729,-73.9628,2,5,20,9,2014,0,0,0,124
40.7381,-74.0025,2,6,14,9,2014,4,1,0,23
40.7393,-73.9886,2,1,13,5,2014,22,1,0,23
40.855,-73.937,1,6,28,9,2014,16,1,0,71
40.7476,-73.9967,3,3,5,6,2014,16,0,0,95
40.7085,-74.0049,2,2,17,9,2014,16,0,0,147
40.7551,-73.9719,3,3,3,4,2014,12,0,0,47
40.7405,-73.9817,3,2,23,7,2014,20,0,0,113
40.7461,-73.9947,0,5,26,4,2014,19,0,0,23
40.8996,-73.9086,2,4,5,9,2014,23,0,0,144
40.7205,-73.9939,2,5,16,8,2014,2,0,0,37
40.7239,-73.9766,2,5,13,9,2014,13,0,0,100
40.7406,-74.0011,1,1,10,6,2014,18,1,0,114
40.7548,-73.9823,1,0,28,4,2014,0,0,0,10
40.7339,-74.0008,2,1,29,4,2014,5,1,0,8
40.7446,-73.9949,2,2,23,7,2014,19,0,0,162
40.7437,-74.0065,3,1,9,9,2014,9,1,0,46
40.6772,-73.9862,3,6,25,5,2014,18,1,0,42
40.7744,-73.9577,3,0,19,5,2014,5,0,0,39
40.7418,-73.9831,2,5,30,8,2014,22,0,0,108
40.7611,-73.9825,2,2,23,7,2014,1,0,0,12
40.7491,-73.9935,1,0,14,7,2014,18,0,0,111
40.6866,-73.984,3,4,11,7,2014,19,0,0,75
40.7544,-73.9635,1,1,13,5,2014,15,1,0,72
40.7242,-73.983,4,6,8,6,2014,0,1,0,4
40.7141,-73.9559,2,0,29,9,2014,22,0,0,60
40.6695,-73.9828,1,1,19,8,2014,13,1,0,54
40.7573,-73.9823,2,1,5,8,2014,13,1,0,87
40.7434,-73.9088,3,4,18,7,2014,6,0,0,35
40.7154,-74.0075,2,6,31,8,2014,16,1,0,112
40.7949,-73.9722,0,5,31,5,2014,12,0,0,7
40.7674,-73.9707,3,4,13,6,2014,18,0,0,116
40.7226,-74.0098,4,0,1,9,2014,18,0,1,33
40.7642,-73.977,2,3,3,4,2014,16,0,0,45
40.7824,-73.9585,3,2,18,6,2014,9,0,0,33
40.7111,-73.9615,1,4,11,4,2014,11,0,0,30
40.7187,-74.0095,2,1,15,7,2014,8,1,0,87
40.7992,-73.9389,3,1,20,5,2014,8,1,0,59
40.7562,-73.9981,1,1,29,4,2014,17,1,0,141
40.7572,-73.9859,4,4,5,9,2014,18,0,0,64
40.7229,-73.9834,2,3,21,8,2014,22,0,0,150
40.7569,-73.9745,3,5,14,6,2014,20,0,0,46
40.8231,-73.9404,1,1,5,8,2014,13,1,0,55
40.7577,-73.9752,2,3,4,9,2014,13,0,0,95
40.7295,-73.9902,2,5,30,8,2014,15,0,0,99
40.7629,-73.9741,1,4,18,7,2014,16,0,0,89
40.771,-73.8661,2,0,7,7,2014,13,0,0,66
40.7414,-73.9949,4,0,14,7,2014,22,0,0,2
40.7376,-74.0081,1,6,24,8,2014,1,1,0,31
40.6522,-73.8752,2,3,11,9,2014,12,0,0,87
40.7235,-74.0062,1,0,4,8,2014,17,0,0,88
40.6801,-73.9748,3,2,21,5,2014,18,0,0,96
40.7327,-73.9857,2,4,4,7,2014,20,0,1,48
40.7456,-74.0057,1,5,20,9,2014,8,0,0,41
40.7596,-73.9732,3,1,20,5,2014,19,1,0,77
40.7246,-73.9988,2,2,24,9,2014,10,0,0,69
40.7836,-73.9525,3,1,20,5,2014,13,1,0,56
40.7459,-73.8471,3,2,24,9,2014,11,0,0,27
40.75,-73.9814,1,1,24,6,2014,4,1,0,13
40.7203,-73.9992,0,2,30,4,2014,10,0,0,18
40.7408,-73.9787,1,3,24,7,2014,18,0,0,112
40.7675,-73.9927,3,4,13,6,2014,17,0,0,158
40.7529,-73.9855,2,4,19,9,2014,13,0,0,90
40.7206,-73.9949,4,1,30,9,2014,20,1,0,87
